,test_acc,test_error,test_acc_OOD,test_error_OOD,CIFAR_10C_acc
0,0.4686511075949367,67.12658227848101,0.2976331751054852,266.32911392405066,0.40297668983700863
1,0.8031052215189873,24.848101265822784,0.40799709915611815,225.25316455696202,0.5950233700862895
2,0.8416732594936709,20.088607594936708,0.4029535864978903,227.1772151898734,0.6471641299137105
3,0.8127966772151899,23.962025316455698,0.3740110759493671,237.9620253164557,0.6052028403643337
4,0.8297072784810127,21.70886075949367,0.40143723628691985,227.9240506329114,0.594701282358581
5,0.8710443037974683,16.417721518987342,0.4285007911392404,217.40506329113924,0.6502277085330777
6,0.8745055379746836,16.063291139240505,0.4493011603375528,209.34177215189874,0.6910130033557047
7,0.8666930379746836,16.974683544303797,0.42490770042194087,218.48101265822785,0.6470068312559923
8,0.8665941455696202,16.9873417721519,0.4241495253164557,218.63291139240508,0.6567293863854267
9,0.8630340189873418,17.443037974683545,0.399129746835443,228.32911392405063,0.6246179889741131
10,0.877373417721519,15.518987341772151,0.4243473101265823,218.65822784810126,0.616415987535954
11,0.8761867088607594,15.759493670886076,0.4427742616033755,212.1012658227848,0.6628190915627996
12,0.8584849683544303,17.936708860759495,0.42161128691983113,219.64556962025316,0.650931807286673
13,0.8692642405063291,16.645569620253166,0.42355617088607606,219.1012658227848,0.6525422459252157
14,0.8672863924050633,16.9873417721519,0.4522020042194093,208.44303797468353,0.6393516299137105
15,0.868868670886076,16.696202531645568,0.4096453059071731,224.51898734177215,0.6084536792905082
16,0.8662974683544303,16.936708860759495,0.45118011603375535,208.56962025316454,0.6716652684563759
17,0.8616495253164557,17.531645569620252,0.42536919831223624,218.0759493670886,0.6299436720997124
18,0.8928995253164557,13.620253164556962,0.4260614451476793,218.08860759493672,0.6561376438159157
19,0.889932753164557,14.0,0.4163370253164557,222.1012658227848,0.6484225191754555
20,0.8749011075949367,15.924050632911392,0.4238528481012657,219.1012658227848,0.6598978307766059
